(1102664689044066304,neg,)allez enfer macron longue vie marine pen 
(1102664681163051008,neg,)macron vise pourrissement mouvement des gilets jaunes 
(1102664680022200320,pos,)européennes ancien premier ministre jean pierre raffarin apporte son soutien emmanuel macron 
(1102664668798218241,neg,)elections vote contre macron dlf modem agir udi les républicains valeurs actuelles cnews lefigaro lepoint opinion retraites retraité valeurs actuelles lci macron bfmtv macron france info 
(1102664664469700609,neg,)reportage mouvement des gilets jaunes poursuit ille vilaine emmanuel macron avait largement emporté deux ans plus tard déception est lourde pourtant aucune opposition semble mesure profiter eyg
(1102664661667856384,neu,)city londres compte comme puissance étrangère 
(1102664659377762304,pos,)suis pas dans son camp mais dit pas mal choses justes tribune emmanuel macron pour une renaissance européenne 
(1102664645788213251,pos,)mélangez pas tout macron les députés rem assemblée nationale sont légitimes élus peuple par peuple faire croire contraire est irresponsable 
(1102664637110280193,neg,)gvnmt macron millions budget des assoc aide aux sdf macron prend photo maraude refuse millions budget pour recherche sur les cancers pédiatriques invite elysée une petite fille cancéreuse demande les trouve gerber 
(1102664636590182400,neg,)est une journaliste lrem qui permet faire com macron sur média déçoit pour partialité 
(1102664613810896896,neg,)président république adresse tous les européens repli nationaliste est piège rejet sans projet renaissance europe reprendre notre destineuropeen mains 
(1102664613294981121,neu,)police des frontières banque climat les propositions macron pour europe 
(1102664612812673025,neg,)avec macron comme chef gang 
(1102664597125910529,neu,)europe découvrez lettre emmanuel macron aux européens 
(1102664596924567555,neu,)shhh lis lettre emmanuel macron
(1102664580545810438,pos,)sur rai déclaration amour emmanuel macron italie njo via 
(1102664567618981888,neg,)mois colère manifestations part des giletsjaunes ces français des classes moyennes taillables corvéables mois que macron les écoute pas ils les assimilent comme castaner avec mépris des casseurs cote macron remonte monde est fou 
(1102664566926962688,neg,)désolée macron mais nous voulions sonko comme macky sall triché gagné une ville habitants peut pas avoir votes aux urnes même des enfants ans ont été envoyés aux urnes marre des tricheries dans les pays africains
(1102664561294016512,neu,)découvrez lettre emmanuel macron aux citoyens européens 
(1102664545053614086,neg,)macron incompétent pour grand patronat allemand par jean paul baquiast via 
(1102664531434749954,neu,)europeennes macron dévoile son programme pour une renaissance européenne qvj 
(1102664523117400064,neg,)est marrant tous ceux qui ont lamentablement plombé pays trahi leurs électeurs soutiennent macron 
(1102664515500630019,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102664497200877568,neu,)rien pour macron 
(1102664463646449664,neu,)tribune emmanuel macron aux citoyens européens 
(1102664462165774339,neg,)gilets jaunes presse étrangère déchaîne contre emmanuel macron 
(1102664454481870848,pos,)foulards rouges macroniste gilets jaunes macron acte acte xvii jeudi photo 
(1102664449712898049,neg,)plus parles plus ressembles macron dans ton discours files mauvais coton maurice
(1102664443501121536,neg,)soit les conditions arrogance prétention mépris dédain sont les qualificatifs applicables aux propos macron tellement sur que les autres sont que des imbéciles ignares incultes poursuit imperturbable est nos impôts qui paye 
(1102664439428452352,neg,)est macron tout craché loupe pas une occasion sortir des conneries pour faire valoir monde civilisé gausse pas moi fait honte notre pays même les algériens avec leur petit drapeau chez nous foutent notre gueule 
(1102664434407878656,neg,)les lire les propositions pas attendu macron nous fait déjà des mois propose 
(1102664418817642497,neg,)mai prochain créons une renaissance européenne votons 
(1102664409766391815,neg,)laurent wauquiez pousse les pro macron hors laurent wauquiez est pourri par tous les medias mais lui est chef fait appliquer les decisions 
(1102664404313825280,neg,)mois était clip diffusé par les comptes officiels gvt puis les consultations citoyennes sur europe infiltrées massivement par les militants lrem les propos tenus dans certaines réunions grand débat aujourd hui est cette tribune macron 
(1102664403781074944,pos,)question européenne impose rassemblement merci montrer homme état chemin union autour projet renaissance européenne porté par président 
(1102664401990139904,neg,)macron rejoint par juppé maintenant raffarin vois tronche nouveau monde 
(1102664395329597443,neg,)parle pas mon entourage juste avoir observer une femme adressant macron lors ses déplacements elle vivait avec quelques min vieillesse retraite cela dit vous savez que les pauvres pas parce ils acheteurs apple 
(1102664387985330176,neg,)ours dans les pyrénées avec emmanuel macron une porte est ouverte quelle surprise zoocide france ours extermination biodiversite 
(1102664384483069953,pos,)aux europeennes vote évidemment lrem avec emmanuel macron pour une progressiste tournée vers avenir contre tous les obscurantisme contre populisme renaissance renaissance 
(1102664366565011456,neu,)macron bat campagne électorale mais est toujours président dans les faits itw sur rai pour parler théâtre rencontre avec future femme est hauteur des enjeux européens giletsjaunes grand debat national élections européennes
(1102664355282329601,pos,)temps renaissance européenne est arrivé europeennes makeour europegreatagain european union 
(1102664353285844992,neg,)embuscade grossière macron macron menteur
(1102664345354407936,neu,)espace schengen préférence européenne climat faut retenir tribune emmanuel macron sur europe via 
(1102664321514045440,neg,)pédagogie est une qualité pour professeur pour homme politique est honnêteté lucidité chez macron faut bien les chercher 
(1102664312081051649,neg,)raffarin jamais brillé les seconds couteaux sont toujours très utiles quant son soutien macron non évènement les sont des centristes macron est forcément leur leader 
(1102664311363772417,neg,)macron permet dire aux polonais ils méritaient mieux que leurs dirigeants les français aussi méritent mieux que les leurs mais doivent endurer leur dictature encore ans 
(1102664305152004099,neg,)vraiment con macron 
(1102664277666775042,neg,)emmanuel macron besoin idées pour protéger climat nous pouvons lui donner protéger les sols mettre fin utilisation glyphosate dire non aux projets destructeurs biodiversité unw
(1102664276127428609,neg,)les allemands prennent macron pour bouffon hystérique ils ont raison 
(1102664257035005958,neg,)aux europeennes vote évidemment lrem avec emmanuel macron pour une progressiste tournée vers avenir contre tous les obscurantisme contre populisme renaissance renaissance 
(1102664250059878401,neg,)bonjour fait des études sup pense avoir minimum culture soutiens aucun cas macron qui fait moi une personne sensée cqfd
(1102664202211209218,neg,)macron imagine destin européen pour peu verrait bien président union juste histoire écraser les peuples taxes impôts oublie est détesté comme jamais personne est dupe des intentions 
(1102664188701356032,neg,)pense que oui les sondages que nous donne miss elkrief bfmerde lci toute cette clique asservis leur gourou macron sont tous faux faits uniquement pour faire diversion car ils savent très bien que macron est hors jeu hors sol 
(1102664186411319297,neg,)selon les grands chroniqueurs politiques macron serait seul rempart crédible contre inquiétante montée populisme xénophobe europe france mais est détestation justifiée inspire dont est seul responsable qui risque favoriser pire 
(1102664183563386880,neg,)des personnes souffrance genre vous avez qqchose foutre des gens que macron ses sbires tabassent mutilent vous vous servez juste arguments politiques qui appelle récupération dégueulasse 
(1102664182992912386,neu,)union européenne macron propose remettre plat espace schengen 
(1102664179062894592,neu,)repli nationaliste propose rien assure emmanuel macron dans une tribune publiée dans plusieurs médias européens 
(1102664172293234688,neg,)gouvernement nous annonce abord sera impossible récupérer les cice versés ford affirme ensuite vouloir récupérer ces etat pas les moyens récupérer fric macron cherche éviter nouveau bad buzz sur efficacité cice 
(1102664166618423296,neg,)europe est responsable cette situation migratoire européenne italienne parce elle pas été mesure écouter italie raison position géographique lourd fardeau 
(1102664152890380289,neu,)elections vote contre macron dlf modem agir udi les républicains valeurs actuelles cnews lefigaro lepoint opinion retraites retraité valeurs actuelles lci macron bfmtv macron france info gilets jaunes https mzh 
(1102664150361219072,neg,)les gilets jaunes vont finir par arriver chasser macron
(1102664139338588168,neg,)veut mettre macron dans poche pour son prochain procès est vidé pauvre 
(1102664120875118592,neg,)renaissance européenne pipi chat com macron 
(1102664109571620873,pos,)france avait projet universaliste émancipateur proposer monde liberté égalité fraternité macron replie europe sur liberté protéger progrès nom civilisation renaissance reborn américain somme
(1102664108657311751,neg,)oui derrière injustice sociale créée par politique ultralibérale macron bande est cohésion morale pays qui déchire est honneur des gens qui est touché les gilets jaunes sont reconquête cet honneur brisé bravo 
(1102664107998826496,neg,)extrême droite extrême gauche centre droit mais jamais entendu extrême centre pourtant gauche gauche droite droite est pas une extrême centre quoi macron cité personne
(1102664084338733057,neg,)gilets jaunes macron veut conserver les régimes spéciaux retraite pour les policiers les supprimer pour les autres macron continue faire des cadeaux son bras armé pour continue éborgner mutiler interpeller les gilets jaunes
(1102664077573349378,neg,)grand débat edwige diaz face macron pourquoi proposez vous pas référendum sur immigration avez vous peur réponse 
(1102664075924910080,neg,)les italiens ont très bien compris que europe dont macron vante est veritable échec fuyons cette europe frexit vite 
(1102664069973188609,neg,)macron envie toujours plus europe est précisément cette rupture avec les institutions union les élites qui est ressentie par les peuples europe europeennes lci
(1102664067498606593,neg,)pendant temps toubon gave avec nos impôts mensuel est vrai défend ses droits homme attention macron est abus peuvent plus être couverts 
(1102664065367920641,neu,)démocratie française selon macron 
(1102664060217278464,neg,)moi veux réguler macron est possible pas 
(1102664052856274946,neg,)pas connu boyer macron est surtout connu europe pour mec qui est incapable diriger son pays fait bien rire les autres pays européens 
(1102664039174418432,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102664036112654336,neg,)elles vont payer très cher comme toutes les forfaitures ère macron 
(1102664020060909568,pos,)macron adresse aux européens pour donner une impulsion campagne politique diplomatie emmanuel macron 
(1102664018840309761,neu,)remettre plat espace schengen renforcer défense vision europe macron 
(1102664017296936962,neu,)raffarin pense tous les admirateurs macron qui disent gauche qui combattaient raffarin qui ferment les yeux soir trop drôle 
(1102664007754883072,pos,)tribune président république pour une renaissance européenne proposer que renouer avec fil progrès est aussi prendre tête combat écologique que toutes nos institutions doivent avoir climat pour mandat cxq
(1102664003304730624,neg,)prix des carburants avait bien baissé début crise des gilets jaunes est reparti flèche rappelons que était détonateur cette explosion macron est persuadé avoir inversé courbe avoir fini avec cette fronde rien est moins sûr 
(1102664001153089536,neg,)démocratie selon macron benalla court toujours 
(1102663975962062848,neg,)macron propose interdiction financement des partis politiques par des puissances étrangères est pas balai mais aspirateur dyson doit passer devant porte lui 
(1102663974011719680,neg,)président macron revêtez votre robe bure allez chercher les enfants djihad oui président nous sommes arrivés vraiment désolé 
(1102663973915316226,neg,)les gilets jaunes sont vraiment calmes mesurés pour instant quand voit comment comportent les barbouzes face eux vaut mieux ils gardent leur calme parce que part vrille vraiment faire villain macron tiens tes flics laisse
(1102663971117649922,neg,)malgré répression nantes largement rendez vous ouest reste largement mobilisé pour bien faire comprendre macron que jamais lâchera que pour ces prochaines années lui fera vivre enfer acte xvi acte gilets jaunes 
(1102663924154056704,neu,)emmanuel macron adresse soir aux allemands 
(1102663923722002432,neu,)europe découvrez lettre emmanuel macron aux européens via 
(1102663910279315456,neg,)fout pourquoi voterais contre macron aux élections invite tous ceux qui sentent trahi par les vieux faire même trahi pas son parti 
(1102663908089827331,neu,)pour une renaissance européenne lettre emmanuel macron aux européens via 
(1102663896920403975,pos,)macron opposé une protection plus importante des lanceursdalerte eurodéputée virginie rozière fustige hypocrisie française via 
(1102663892042428419,neg,)fonce dans tactique terre brûlée voulue par macron laissant les sans réponse pour présenter comme seul sauveur mais sont les vrais intellectuels 
(1102663888825446403,neg,)une force sanitaire européenne pour renforcer les contrôles des aliments alors que depuis des années supprime des postes contrôleurs macron ment quotidiennement doit maintenant disparaître 
(1102663878289379328,neg,)pourquoi soutiendrai projet emmanuel macron aux européennes epp ppe lrem 
(1102663860237012992,neg,)que retenir que approuve tribune reste est stratégie échec macron france essaie refourguer europe 
(1102663856705495040,neu,)européennes raffarin annonce son soutien macron ygi 
(1102663834655965184,neg,)carnaval cologne statue macron tombe son piédestal sous assaut des gilets jaunes 
(1102663826909077506,pos,)tant que rapporteur pour cop salue proposition créer une banque européenne climat pour financer notamment les projets transition énergétique des etats membres renaissance 
(1102663815341244419,neu,)elections européennes emmanuel macron lance campagne politique 
(1102663799318986753,neu,)retrouvez tribune sur nécessité une renaissance européenne 
(1102663798597521413,neg,)épisode incroyable soir chers amis smicards vous propose balles mars macron marianne magique alessandra napperon rouge blanc reste plus pétillante 
(1102663790246748165,pos,)jeudy raffarin met enfin conformité avec lui même est une bonne chose pour lui surtout pour incarnait trop ambiguïté comme macron rejoint famille naturelle est sain est bien pour politique chacun chez soit démocratie sera préservée 
(1102663777785393156,neu,)emmanuel macron lance offensive pour les élections européennes 
(1102663771967893505,neg,)même temps salaire président commission été augmenté république bananière exemplaire macron 
(1102663760362328066,neu,)appel emmanuel macron europe jamais été grand danger 
(1102663721091039239,pos,)raffarin pas attendu woerth pour soutenir macron soir 
(1102663720298262530,neu,)laurent wauquiez pousse les pro macron hors 
(1102663717681090560,neu,)par charles sapin régis ollivier attitude laurent wauquiez est certes louable mais elle est insuffisante mes yeux après clarification témoigne réponse hik
(1102663714183020544,neu,)réponse tribune macron publiée dans pays européens trouve dessous couverture time européennes 
(1102663695635804160,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102663669966688256,neu,)européennes macron monte front via 
(1102663669568147457,neu,)opinion bascule est que début trop violences incohérences haine irrationnelle 
(1102663663998173186,neg,)fallait choisir entre million euros démission macron quel serait votre choix pour démission macron fav like pour million euros 
(1102663650748305408,neg,)macron tout simplement choisit camp islam pour casser france draguer des électeurs 
(1102663649871695876,neu,)raffarin soutiendra macron les éléments sont réunis pour grand rassemblement des pro européen est une excellente nouvelle 
(1102663636902924300,neg,)encore portrait macron dérobé par des militants écolos via 
(1102663625959972866,neu,)elections européennes emmanuel macron lance campagne 
(1102663623770546178,neg,)logique trump résultats macron fait que com maintenant comédie pour les élections européennes zlg
(1102663621551837185,neu,)pour une renaissance européenne pose les bases nouveau projet européen avec des choix forts précis pour défendre nos libertés protéger notre continent retrouver esprit progrès 
(1102663591700955137,neg,)monsieur macron travaillé toute vie pour une pension misère croyez vous est injuste revendique vivre dignement après tant années service état 
(1102663591432515584,neu,)donc comprend bien que gouvernement national macron pas réaliser jusqu présent concernant glyphosate justicesociale les licenciements renvoie aux européennes devrait briller tétanisant les esprits candidature lci
(1102663590048354304,neg,)entre ceux qui cassent chez pen ceux qui cassent chez macron pas rester grand monde chez 
(1102663586164498438,neg,)maintenant jean pierre rafarrin rejoint macron pour mai les choses sont plus claires
(1102663581361995776,neg,)non fait exemples les partisans macron sont les vrais haineux qui appliquent loi quand les arrange 
(1102663569252978689,neg,)démocratiquement non moins que conseil etat conseil constitutionnel intervienne mais peut donner grand coup dans fourmilière plus aura députés moins député lrem assimilé terme programme plus macron sera fragilisé 
(1102663554954678272,neg,)raffarin représente rien pèse rien jute boulet que tout monde rebalance surtout que macron garde est poid mort une épine dans nos chaussures girouette tour des macronistes reccuperer boulet girouettes 
(1102663552026869760,neu,)trend alert emmanuel macron more trends trndnl 
(1102663548730257410,neg,)soir macron bulle médiatique repart pour les europeennes bouteflika mandat pour rien gilets jaunes les manifs suivent ressemblent retrouvez 
(1102663544275959809,neg,)macron comment faire des amis une leçon 
(1102663542623428609,neg,)macron assoit sur notre constitution depuis ans monarque 
(1102663525850333186,pos,)répétera jamais assez extrême droite est pas leurre europe est danger liberté paix également scrutin mai sera donc très important notre seul rempart reste aujourd hui emmanuel macron europeennes mck
(1102663498486697984,neg,)macron vient nous parler renaissance carbone écologie européenne jour premier camion diesel relie chine crédibilité européens europeennes lettre macron renaissance 
(1102663494690840577,neg,)qui appartiennent ces chaines privees sont elles pas propriete des copains macron 
(1102663478358216704,neg,)castaner macron doivent répondre leurs actes devant justice nbl
(1102663423685545984,pos,)liberté protection progrès nous devons bâtir sur ces piliers une renaissance européenne humanisme européen est une exigence action lettre président macron aux citoyens européens 
(1102658510955921409,neu,)jamais depuis seconde guerre mondiale europe été aussi nécessaire pourtant jamais europe été autant danger europe 
(1102658474817785856,neg,)macron dit est moi chaos était pas constat mais ultimatum calcul politique être seul contre les extrêmes atomisant par division les partis alternance alimenté les populistes créé haine rejet par ses diatribes 
(1102658455469543432,neg,)part vraiment dans tous les sens macron maître monde qui attendait que lui trump europe reste afrique france accessoirement 
(1102658450130120704,neu,)europeennes ancien premier ministre jean pierre raffarin apporte son soutien emmanuel macron via skv
(1102658448741879809,neg,)macron fric mais pas afrique 
(1102658447441575937,neg,)macron veut une europe tournée vers afrique comment 
(1102658427799724032,neg,)bon débarras gros plouc félon qui place traître auprès son petit despote narcissique macron raffarin pauvretype
(1102658417204826112,neu,)tribune emmanuel macron aux citoyens européens 
(1102658402994581510,neg,)mode gouvernance parce que pour certains aurait une gouvernance nous sommes dans bateau ivre macron grand debat national
(1102658402461863941,neu,)europeennes jean pierre raffarin annonce soutiendra président emmanuel macron seule voie moderne progressiste novatrice pour face tous les obscurantismes contre populisme 
(1102658401262362624,neg,)mais bien sûr vous êtes pas sérieux macron est pas mon maitre penser peut avoir avis contraire aux autres cet élu est hautement critiquable dénonce toutes les casses depuis début
(1102658372413861889,neu,)pour une renaissance européenne texte tribune emmanuel macron diffusée dans les pays via 
(1102658367762382848,neg,)jamais filloniste voterait pour cette ignoble crapule macron jamais 
(1102658359436689408,neu,)france emmanuel macron qui est vient 
(1102658359273185280,neu,)macron met garde 
(1102658355645026306,neu,)que raffarin parte chez macron 
(1102658350951600129,neu,)remettre plat espace schengen renforcer défense vision europe macron zzp
(1102658339056635904,neg,)macron pas encore assez mois occupation totalitaire des médias pour faire campagne européenne parait recommence dans presse encore dans les télés soir pas limite 
(1102658329497751553,neu,)pour une renaissance européenne lettre emmanuel macron aux européens qui concerne est fait tout donner
(1102658320614281216,neg,)macron dans groupe pour une europe fédérale les choses sont claires moins comment des personnes qui disent droite peuvent voter pour 
(1102658307389640707,pos,)macron propose une nouvelle europe pas gouvernant souhaite continuer avec notre europe actuelle car son bilan est indéfendable personne veut faire son bilan assumer son échec dans tous les domaines fricxit frexit démocrate vsmondialiste
(1102658294940876802,neu,)pour une renaissance européenne découvrez lettre emmanuel macron adressée aux citoyens europe 
(1102658294408204288,neu,)remettre plat espace schengen renforcer défense vision europe macron 
(1102658291421859841,neg,)lire mois mois seuls les médias français perpétuent mythe macron meilleur représentant destin européen 
(1102658282626400256,neg,)fait pcq est fait rien contre europe merci macron fait ouvrir les yeux face qui devait être humain mais est devenus financier surtout peur face humain tant que europe sera aux mains gens comme lui rien sera fait dans 
(1102658278637666305,neg,)tapi avec ses casseroles défent macron qui les siennes même mentalité même cuisine 
(1102658268420337670,neu,)suis filloniste jamais voté macron voterai pour bellamy 
(1102658261675925504,irr,)passage tabac giletsjaunes paris acte xvi policier tabasse des gilets jaunes gratuitement acte france salondelagriculture acte macron acte alger oscars yellow vests yko
(1102658260233011211,pos,)macron assume contraire tout serait facile limoger ses ministres moindre crise mais non assume jamais insulté personne pas excuser dire vérité sans démagogie celui qui tire sur son peuple est maduro benalla est viré depuis mois 
(1102658249957036038,irr,)tout est dit macron euelections xrq
(1102658245267804160,irr,)ici les mots pour dire sans être diabolisé traité fachos citoyens est chainon manquant toujours pas intéressée car état mécanisme solide orchestré par macron ses prédécesseurs medias justice intellos plafond verre 
(1102658241560018945,pos,)les deux idoles pen trump poutine jouent avec feu nucléaire bardella ose dire que est macron qui une vision belliqueuse des relations internationales europeennes 
(1102658236241580032,neg,)macron entre hijab serre tête faut choisir mki
(1102658234010271744,irr,)lesrepublicains sont maintenant vides toute intelligence reste plus que des ratés aigris bigots haineux populistes jean pierre raffarin annonce son soutien emmanuel macron pour les européennes via 
(1102658229149097984,neg,)donc fait avais week end que macron allait publier une tribune dans tous les journaux européens vient confirmer question jusqu propagande lrem elle aller les paris sont lancés 
(1102658227290992640,neg,)campagne europeenne macron veut luter contre les nationalismes autrement dit macron battra contre ceux europe qui souhaitent défendre leur identité leur pays leur histoire leur civilisation trouvera millions européens sur son passage monde envers 
(1102658221171445760,neu,)schengen préférence européenne ingérence faut retenir tribune macron sur europe 
(1102658205098872832,neg,)vous laissez pas enfumer par telles bêtises macron est toujours dit puis dit contraire comme dit que nddl devait être fait était élu pour ensuite faire contraire macron est menteur
(1102658202599084038,neg,)macron enfumeur continue son enfumage hmb
(1102658199176597507,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102658195594641408,neg,)csa une officine publique dont les membres sont cooptés par macron son clan des toutous laisse service maître 
(1102658189219098624,neg,)blablabla dieudonne bfmtv dernière trouvaille des editocrates éditocratie pour faire remonter macron dans les sondages pathétique nom crif bhl 
(1102658187331887105,irr,)jean pierre raffarin pourquoi soutiendrai projet emmanuel macron aux européennes immonde personnage 
(1102658186430029824,neg,)grand débat grand chut peut pas chut pas droit elle est question chut est pas celle macron chut chut petit théâtre président
(1102658144508014593,neg,)hollande insultant les français sans dents etc etc pris combien amende macron prit combien comprend écoeurement type face cette justice laquelle 
(1102658131207835654,neu,)schengen concurrence environnement plan macron pour europe passé crible yuq
(1102658116477440000,neu,)coignard emmanuel macron jamais sans europe sophie coignard via 
(1102658110672515075,neu,)emmanuel macron est produit crise son dénouement naturel reçu juillet bruno amable auteur illusion bloc bourgeois répond cette question indiquant direction logique quinquennat entretien est ici 
(1102658105282912256,neu,)schengen défense concurrence faut retenir lettre aux citoyens europe emmanuel macron 
(1102658104594968576,irr,)macron europe avec 
(1102658096659341313,neu,)pour une renaissance européenne texte intégral tribune emmanuel macron via 
(1102658078955196418,neg,)emmanuel macron publier mardi mars une tribune dans pays ses opposants auront ils possibilité faire autant 
(1102658075486576640,neg,)avec macron france remettra jamais 
(1102658071086751744,neu,)remettre plat espace schengen renforcer défense vision europe macron 
(1102658068796592132,neg,)cet appel témoigne isolement politique tant mieux parce arrive 
(1102658031295320064,neg,)une petite check list mémoire alors france les forces police ont droit tuer par négligence défigurer éborgner mutiler blesser matraquer molester menacer insulter humilier sur toute personne pacifique avec soutien les félicitations castaner macron 
(1102658004825063424,irr,)bien voir vous allez vraiment faire votre travail propos cette commission vous allez cèder macron partir jugera vous êtes utile pas les gens ont marre des magouilles des arrangements vous œil 
(1102657995375296514,neg,)pourquoi doit vous rendre des compte plutôt organisme prêteur occupez vous financement campagne macron validation ses comptes 
(1102657989012541440,neu,)remettre plat espace schengen renforcer défense vision europe macron
(1102657960726138881,irr,)comme nous macron 
(1102657958201212928,neu,)hier pessac réaffirmé que les entreprises privées qui embauchent pas les femmes voilées rendent coupables discrimination doivent être sanctionnées 
(1102657957052014592,neg,)aurélien taché voile face emmanuel macron fait son chaud show salon lagriculture agnès buzin candidate aux europeennes bref tout bien macronie 
(1102657951121195010,neg,)débat pessac avec macron préparé soigneusement par schiappa point imposer question une femme voilée entrée illégalement sur notre territoire parlant pas français etait réponse polémique décathlon merci pas avoir laissé faire
(1102657950429126657,neg,)nanar comme dites macron sera plus grand président qui aura épongé les millions que devez rembourser cic donc peuple ajoute que vous aurez été grand chef entreprise malhonnête grand président club malhonnête aussi ministre 
(1102657946071326722,neg,)macron fatigue
(1102657938102108160,neu,)président macron europe des valeurs défendre avenir assurer démocratie economie choix politique climat social 
(1102657935774306306,irr,)impossibilité pour les partis financer par des puissances étrangères sens futur parti unique oligarchie 
(1102657918070153217,neu,)voici projet macron pour mno politiqueinternationale
(1102657911006904320,neg,)allemagne est triste seule récession france emmanuel macron homme politique fini qui continue gesticuler via 
(1102657903306199046,neg,)pas contrôle des violences policières judiciaires castaner macron 
(1102657898608508934,irr,)tapie aurait une intuition prémonitoire sur cdd macron 
(1102657886851870722,pos,)macron une pensée trop complexe lui sait quand vont arriver les innovations 
(1102657880443047938,neu,)tribune emmanuel macron aux citoyens européens 
(1102657877234335745,neu,)après macron qui tour 
(1102657874747183109,neu,)renaissance européenne tribune pour europe myi
(1102657870003351552,neg,)avec son mea culpa italien macron tente une nouvelle opération enfumage macron piège acons
(1102657860469694464,neu,)pour tapie macron peut devenir des meilleurs présidents ait eus 
(1102657855306424320,neu,)emmanuel macron donne coup envoi campagne pour les européennes 
(1102657832317521925,neg,)les propos macron auraient minimum crédibilité son auteur avait voté contre maastricht contre référendum contre schengen 
(1102657824478380032,neg,)est lettre macron aux européens vient tomber prend pour qui pour croire peut influencer les pays incapable diriger son pays pense pouvoir donner ses ordres tout monde imposteur dictateur européens macron est chaos
(1102657820615413760,neg,)pourquoi macron pas faire élire algérie nous donnerait air
(1102657815485792257,neg,)samedi les giletsjaunes continuent refuser payer pour fausse couche ozone macron faire des ronds dans eau tiède grand bla bla national les français attendre avec impatience retour des djihadistes patriotes tout est place pour apocalypse now 
(1102657810041589773,neu,)voici tribune président emmanuel macron adressée aux citoyens européens 
(1102657801627815936,neg,)raffarin espère comme juppe une reconnaissance part macron son arrogance est déjà image son futur patron type est bout gras politique
(1102657796502405125,neu,)bien compris macron est candidat aux élections européennes européennes 
(1102657793734131723,irr,)aussi néfaste pour les paysans que les syndicalistes lèches pour les policiers sia figurants macron payés visiteurs payant 
(1102657790840094720,pos,)allemagne français épargnez macron notre meilleure arme contre trump 
(1102657785953771521,neu,)macron une europe qui projette dans monde doit être tournée vers afrique avec laquelle nous devons nouer pacte avenir assumant destin commun 
(1102657778215206917,pos,)alors que président macron participé une seule élection parle melenchon ses années mandats pour quels résultats que laissera part image looser haineux vous êtes après honte vous 
(1102657772578095104,neg,)pourquoi êtes vous aussi négatif vis vis bellamy avez vous pas soutenu fillon vous faites jeu des abstentionnistes qui profitera macron définitive dommage non 
(1102657768027287552,neg,)macron propose europe refuse france 
(1102657768023093248,neg,)raffarin enfin met conformité avec lui même est une bonne chose pour lui surtout pour les républicains incarnait ambiguïté comme macron rejoint famille naturelle est bien pour démocratie 
(1102657767549124609,irr,)pour une renaissance européenne pour notre liberté pour plus protection pour esprit progrès dans toute europe lire partager une tribune pour toutes tous 
(1102657747575816192,neg,)pma encore repoussée chasse électorat droite extrême droite est ouverte pour macron égalitédesdroits bafouée par électoralisme crasse conviction réactionnaire gouvernement très ancien monde stop aux reports pmapour toutes maintenant 
(1102657744912502785,neu,)emmanuel macron découvrez tribune européenne 
(1102657738365116416,pos,)mélenchon fait plutôt pas partie ceux qui sont élus depuis plus sans discontinuer qui ont rien fait part attiser haine qui accroche pouvoir plutôt que macron qui est président que depuis quelques mois qui tente réformer france
(1102657715606876161,neg,)élections européennes nous permettront vérifier citation charles gaulle les français sont des veaux seront ils dupes stratégie macronienne campagne officieuse actuelle peine camouflée votons bien 
(1102657715208404993,pos,)pour tapie macron peut devenir des meilleurs présidents ait eus via 
(1102657715208404993,pos,)pour tapie macron peut devenir des meilleurs présidents ait eus via 
(1102657712834400256,irr,)juppé raffarin vote pas ppe liste macron qui est pas ppe ppe est nous orban
(1102657710213001216,irr,)est que bernard tapie est train demander macron 
(1102657692538191875,neu,)schengen concurrence environnement plan macron pour europe passé crible via 
(1102657689971249155,neg,)depuis que est pouvoir moins migrants qui accostent sur les côtes italiennes les italiens réjouissent macron doit entendre cette réalité 
(1102657681242902528,irr,)pauvre jean pierre plus toute tête prend wauquiez pour macron confond avec lrem retraite jean pierre retraite 
(1102657680609607683,neg,)président macron faut aimer nation avec tous ces habitants sans distinction religions avant occuper misère des problèmes des autres nations 
(1102657675450609666,neu,)comptes campagne emmanuel macron parquet saisi par commission donne pas suite via 
(1102657663157051393,neg,)ben carte adhérent des républicains est pas pour soutenir macron sont des bouffons moi soutiens mariani ancien ministre sarkozy 
(1102657655536082946,neg,)vote tout sauf macron plus veux faire chier max votes debout france pas idées 
(1102657648988745730,neg,)pétrole gaz les contrats algérie tous cela concerne pas vie des français mais les grosses sociétés maintenant leur patron macron qui nous laissent sur carreau alors algérie sent fou 
(1102657633184550915,neg,)cher macron quand une police gaz des handicapés matraque des personnes âgées tire dans tête passant est plus loin une dictature alors prie ferme gueule dégage 
(1102657630345064450,neg,)attention ligue sexisme est puni par loi attends appelle suite laisser macron gouverner encore ans pour redonner ses lettres noblesse france selon toi rigoles espère 
(1102657611214786565,neg,)macron explique aux peuples européens dans une lettre comment faire alors que dans son propre pays est pagaille soit est amnésique soit est mégalo 
(1102657610627670016,neg,)plutôt broucouille comme dit dans bouchonnois source suis jojo gilets jaunes écolo que macron est pas dur 
(1102657607729381382,neu,)pour une france européenne lettre ouverte président macron aux pour une renaissance européenne lettre emmanuel macron aux européens via 
(1102657597092610049,irr,)comme macron 
(1102657585721810944,neu,)européennes ancien premier ministre jean pierre raffarin apporte son soutien emmanuel macron via 
